# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: abatefloridainc.com
# Property: ABATE website
# ----------------------------------------
# 
# All Users
# Start date: 20241203
# End date: 20260112
Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
/checkout/order-received/5232/,1,1,1,17,2,0,0
/checkout/order-received/5233/,1,1,1,14,2,0,0
/checkout/order-received/5967/,1,1,1,4,2,0,0
/checkout/order-received/6076/,1,1,1,47,3,0,0
/checkout/united bikers of maine back patch,1,1,1,0,2,0,0
/contacts/alfy-fyock,1,1,1,2,5,0,0
/contacts/alfy-fyock/,1,1,1,0,4,0,0
/contacts/alison-marhni,1,1,1,0,3,0,0
/contacts/big-bone,1,1,1,0,3,0,0
/contacts/bill-hardy,1,1,1,0,3,0,0
/contacts/bill-riley,1,1,1,1,5,0,0
/contacts/billy-nasrallah,1,1,1,0,3,0,0
/contacts/bryan-crain,1,1,1,3,5,0,0
/contacts/bull-pierce,1,1,1,3,5,0,0
/contacts/cathy-sheeham,1,1,1,0,3,0,0
/contacts/charles-dotterer,1,1,1,3,5,0,0
/contacts/charlotte-kremer,1,1,1,1,5,0,0
/contacts/cheri-chasteen,1,1,1,0,4,0,0
/contacts/cheri-chasteen/,1,1,1,0,4,0,0
/contacts/cheryl-edmunds,1,1,1,3,5,0,0
/contacts/cheryl-edmunds/,1,1,1,2,5,0,0
/contacts/chris-caretaker-mauriello,1,1,1,1,5,0,0
/contacts/chris-caretaker-mauriello/,1,1,1,3,5,0,0
/contacts/christina-ross,1,1,1,6,6,0,0
/contacts/christina-ross/,1,1,1,0,3,0,0
/contacts/cindy-leavel,1,1,1,2,5,0,0
/contacts/clark-farris,1,1,1,0,3,0,0
/contacts/clark-farris/,1,1,1,0,4,0,0
/contacts/craig-mull,1,1,1,1,5,0,0
/contacts/craig-mull/,1,1,1,0,4,0,0
/contacts/dan-henderson,1,1,1,3,5,0,0
/contacts/dan-wright,1,1,1,6,5,0,0
/contacts/dan-zimbrich,1,1,1,0,3,0,0
/contacts/daniel-lovett,1,1,1,3,5,0,0
/contacts/daniel-lovett/,1,1,1,2,6,0,0
/contacts/darreld-pearce,1,1,1,0,4,0,0
/contacts/david-ross,1,1,1,0,3,0,0
/contacts/david-ross/,1,1,1,0,3,0,0
/contacts/deb-hamby,1,1,1,5,5,0,0
/contacts/deb-hamby/,1,1,1,4,3,0,0
/contacts/denise-russo,1,1,1,1,5,0,0
/contacts/dennis-kalkbrenner,1,1,1,1,5,0,0
/contacts/dieon-green,1,1,1,1,5,0,0
/contacts/don-stewart,1,1,1,1,5,0,0
/contacts/edward-lattari,1,1,1,0,4,0,0
/contacts/eli-heady,1,1,1,0,3,0,0
/contacts/eli-heady/,1,1,1,1,4,0,0
/contacts/fred-corr,1,1,1,6,5,0,0
/contacts/fred-corr/,1,1,1,0,4,0,0
/contacts/fred-joseph,1,1,1,0,3,0,0
/contacts/fred-joseph-2,1,1,1,0,4,0,0
/contacts/gary-dougherty,1,1,1,0,3,0,0
/contacts/george-maxwell,1,1,1,0,3,0,0
/contacts/gloria-arrovo,1,1,1,3,5,0,0
/contacts/gloria-arrovo/,1,1,1,2,4,0,0
/contacts/gregory-smale,1,1,1,0,4,0,0
/contacts/gregory-smale/,1,1,1,0,3,0,0
/contacts/heidi-moser,1,1,1,0,3,0,0
/contacts/heidi-moser/,1,1,1,0,4,0,0
/contacts/james-sewell,1,1,1,2,5,0,0
/contacts/jane-andres,1,1,1,1,5,0,0
/contacts/jane-short-cake-smith,1,1,1,0,3,0,0
/contacts/jeff-adkins/,1,1,1,6,3,0,0
/contacts/jeff-ricci,1,1,1,0,3,0,0
/contacts/jeff-ricci/,1,1,1,0,3,0,0
/contacts/joe-kremer,1,1,1,1,5,0,0
/contacts/john-banta,1,1,1,2,5,0,0
/contacts/john-hagopian,1,1,1,3,5,0,0
/contacts/john-penagos,1,1,1,0,4,0,0
/contacts/john-reinbold,1,1,1,4,5,0,0
/contacts/john-rose,1,1,1,0,4,0,0
/contacts/jonathan-hopkin,1,1,1,1,5,0,0
/contacts/jose-mack,1,1,1,0,3,0,0
/contacts/joseph-pace,1,1,1,4,5,0,0
/contacts/kathy-holland,1,1,1,0,3,0,0
/contacts/ken-gerecke,1,1,1,1,5,0,0
/contacts/kim-morgan/,1,1,1,0,4,0,0
/contacts/lana-lang,1,1,1,1,5,0,0
/contacts/laneata-lo-mcdermott,1,1,1,3,5,0,0
/contacts/larry-peterson,1,1,1,2,5,0,0
/contacts/lee-geesey,1,1,1,1,5,0,0
/contacts/lindzy-moon,1,1,1,0,3,0,0
/contacts/lindzy-moon/,1,1,1,0,4,0,0
/contacts/lisa-guilde,1,1,1,1,5,0,0
/contacts/liz-manning,1,1,1,2,5,0,0
/contacts/liz-manning/,1,1,1,0,3,0,0
/contacts/lorrie-geesey,1,1,1,3,5,0,0
/contacts/louis-russo,1,1,1,2,5,0,0
/contacts/louise-pat-marzorati,1,1,1,0,3,0,0
/contacts/lynn-corr,1,1,1,0,3,0,0
/contacts/lynn-dillard,1,1,1,0,3,0,0
/contacts/lynn-matley-tobin,1,1,1,1,5,0,0
/contacts/lynn-matley-tobin/,1,1,1,7,3,0,0
/contacts/mark-smith,1,1,1,3,5,0,0
/contacts/martha-harris-3,1,1,1,4,5,0,0
/contacts/martin-nebojsic,1,1,1,1,5,0,0
/contacts/melanie-mcgrath-luckenbaugh,1,1,1,2,5,0,0
/contacts/melanie-penagas,1,1,1,0,3,0,0
/contacts/melanie-penagos,1,1,1,0,3,0,0
/contacts/michelle-chace,1,1,1,4,5,0,0
/contacts/michelle-chace/,1,1,1,0,4,0,0
/contacts/mike-dinkel,1,1,1,0,3,0,0
/contacts/patrick-king,1,1,1,4,5,0,0
/contacts/patrick-king-2,1,1,1,2,5,0,0
/contacts/rachel-kaszowski,1,1,1,4,5,0,0
/contacts/regina-crumbley,1,1,1,1,5,0,0
/contacts/rich-newsome,1,1,1,2,5,0,0
/contacts/richard-johnson,1,1,1,1,5,0,0
/contacts/richard-johnson/,1,1,1,0,4,0,0
/contacts/robb-rabell,1,1,1,5,5,0,0
/contacts/robert-hotchkiss,1,1,1,0,3,0,0
/contacts/roberta-oldread,1,1,1,2,5,0,0
/contacts/roger-janes,1,1,1,3,5,0,0
/contacts/ron-jurgenson,1,1,1,2,5,0,0
/contacts/ross-haertter,1,1,1,3,5,0,0
/contacts/ross-haertter/,1,1,1,0,4,0,0
/contacts/russell-pace,1,1,1,4,5,0,0
/contacts/rusty-crans,1,1,1,0,4,0,0
/contacts/rusty-crans/,1,1,1,8,6,0,0
/contacts/sharon-sugar-momma-balocki,1,1,1,0,3,0,0
/contacts/shayne-hanley,1,1,1,2,5,0,0
/contacts/shayne-hanley/,1,1,1,6,5,0,0
/contacts/sheri-hall,1,1,1,3,5,0,0
/contacts/sheri-hall/,1,1,1,0,3,0,0
/contacts/sherri-dale,1,1,1,4,5,0,0
/contacts/steve-kliemisch,1,1,1,2,5,0,0
/contacts/steve-miller,1,1,1,1,5,0,0
/contacts/steve-miller/,1,1,1,0,3,0,0
/contacts/steve-van-houten,1,1,1,0,3,0,0
/contacts/steve-van-houten/,1,1,1,0,3,0,0
/contacts/tara-ricci-2,1,1,1,2,5,0,0
/contacts/tara-ricci-2/,1,1,1,4,5,0,0
/contacts/tate-hehl,1,1,1,3,5,0,0
/contacts/ted-turner,1,1,1,3,5,0,0
/contacts/terry-rhinesmith,1,1,1,1,5,0,0
/contacts/terry-rhinesmith/,1,1,1,2,5,0,0
/contacts/trisha-correy,1,1,1,0,3,0,0
/contacts/will-calhoun,1,1,1,0,4,0,0
/contacts/william-bird,1,1,1,0,3,0,0
/contacts/william-griz-deaver,1,1,1,0,3,0,0
/contacts/witte-anna-lee,1,1,1,3,5,0,0
/contacts/wynter-chasteen,1,1,1,0,3,0,0
/contacts/yvonne-reynolds,1,1,1,0,3,0,0
/event/,1,1,1,77,3,0,0
/event/14th-skills-on-wheels-motorcycle-rodeo/,1,1,1,265,5,0,0
/event/15th-annual-skills-on-wheels-motorcSkills on Wheels Motorcycle Rodeoycle-rodeo/,1,1,1,7,3,0,0
/event/15th-annual-skills-on-wheels-motorcycle-rodeo,1,1,1,0,3,0,0
/event/28th-annual-freedom-ride-to-the-florida-state-capitol,1,1,1,0,3,0,0
/event/29th-annual-freedom-ride-to-the-florida-state-capitol,1,1,1,0,3,0,0
/event/2nd-annual-pool-tournament,1,1,1,0,3,0,0
/event/33rd-annual-biketoberfest,1,1,1,0,4,0,0
/event/44th-annual-memorial-day-event/,1,1,1,2,5,0,0
/event/45th-semi-annual-motorcycle-event,1,1,1,0,3,0,0
/event/49th-annual-freedom-ride-tallahassee,1,1,1,6,4,0,0
/event/abate-of-florida-inc-drawing,1,1,1,0,3,0,0
/event/abate-of-florida-inc-leadership-seminars,1,1,1,2,4,0,0
/event/abate-of-florida-leadership-seminars/,1,1,1,0,2,0,0
/event/abate-state-meeting,1,1,1,8,4,0,0
/event/bike-night-sponsored-by-boneyard-chapter,1,1,1,0,3,0,0
/event/central-florida-state-meeting,1,1,1,9,4,0,0
/event/daytona-chapter-frostbite-poker-run,1,1,1,0,3,0,0
/event/estero-rivers-legendary-poker-run,1,1,1,0,3,0,0
/event/gator-alley,1,1,1,7,5,0,0
/event/gator-alley-chapter-40th-birthday-party/,1,1,1,0,3,0,0
/event/gator-alleys-40th-birthday,1,1,1,6,4,0,0
/event/glenn-curtiss-vintage-motorcycle-car-show,1,1,1,0,3,0,0
/event/gulf-coast-chapter-eggstraordinary-scavenger-hunt,1,1,1,0,3,0,0
/event/gulf-coast-chapters-30th-annual-toy-run,1,1,1,0,3,0,0
/event/i-spy-a-convergence-run,1,1,1,0,3,0,0
/event/lagoon-chapter-meeting/,1,1,1,23,5,0,0
/event/lagoon-chapter-state-meeting,1,1,1,5,5,0,0
/event/leesburg-bikefest-celebrating-23-years-of-camping,1,1,1,3,5,0,0
/event/leesburg-bikefest-celebrating-24-years-of-camping,1,1,1,0,3,0,0
/event/memorial-day-event-remember-honor,1,1,1,5,4,0,0
/event/non-abate-event-alr-holiday-toy-drive,1,1,1,0,3,0,0
/event/palm-beach-chapter-motorcycle-safety-awareness,1,1,1,2,4,0,0
/event/palm-beach-chapter-motorcycle-safety-awareness-2,1,1,1,4,5,0,0
/event/peace-river-christmas-toy-poker-run,1,1,1,5,5,0,0
/event/st-pete-bike-fest,1,1,1,0,3,0,0
/event/state-meeting-2,1,1,1,0,3,0,0
/event/state-meeting-hosted-by-boneyard-chapter,1,1,1,5,4,0,0
/event/wp-admin,1,1,1,6,3,0,0
/events/2025-05-10/,1,1,1,27,5,0,0
/events/2025-10-10/,1,1,1,0,1,0,0
/forms,1,1,1,3,4,0,0
/june-2022,1,1,1,1,5,0,0
/lake,1,1,1,4,3,0,0
/lake county,1,1,1,6,3,0,0
/laws,1,1,1,4,5,0,0
/m/create-account,1,1,1,4,5,0,0
/masterlink,1,1,1,5,5,0,0
/motorcycle-safety-resources,1,1,1,0,3,0,0
/motorcycle-safety/,1,1,1,0,2,0,0
/multimedia-gallery,1,1,1,0,3,0,0
/never-forgotten,1,1,1,4,5,0,0
/no-access,1,1,1,3,5,0,0
/october-2021,1,1,1,1,5,0,0
/october-2022,1,1,1,0,3,0,0
/podcast-by-darrin,1,1,1,4,5,0,0
/privacy-policy,1,1,1,2,4,0,0
/product/hang-up-drive-green,1,1,1,0,4,0,0
/product/hang-up-drive-green/,1,1,1,0,1,0,0
/product/led-flashlight-w-logo/,1,1,1,2,4,0,0
/product/life-member-engraved-card,1,1,1,0,4,0,0
/product/life-member-long-sleeve,1,1,1,1,4,0,0
/product/life-member-s-s-shirt,1,1,1,0,3,0,0
/product/man-on-bike-green,1,1,1,0,4,0,0
/product/membership-fee,1,1,1,0,4,0,0
/product/recruiter-pin,1,1,1,0,4,0,0
/ringing-of-the-bell,1,1,1,0,4,0,0
/safety,1,1,1,0,3,0,0
/sponsors,1,1,1,1,5,0,0
/sponsorship-level-details,1,1,1,3,5,0,0
/state-meeting-minutes-1,1,1,1,4,5,0,0
/test-page/,1,1,1,17,3,0,0
/venice,1,1,1,9,3,0,0
/welcome,1,1,1,0,3,0,0
/wp-,1,1,1,0,3,0,0
/wpautoterms,1,1,1,0,3,0,0
/wpautoterms/privacy-policy,1,1,1,0,3,0,0
/wpautoterms/terms-and-conditions,1,1,1,3,4,0,0
/chapter-dev/,0,1,0,2,1,0,0
/contacts/gary-eddy-lee,0,1,0,10,2,0,0
